,invoice_number,stock_code,description,quantity,invoice_datetime,invoice_date,invoice_time,unit_price,customer_id,country
350621,567656,21992,VINTAGE PAISLEY STATIONERY SET,5,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350622,567656,21993,FLORAL FOLK STATIONERY SET,7,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350623,567656,22028,PENNY FARTHING BIRTHDAY CARD,1,2011-09-21 14:40:00,2011-09-21,14:40:00,0.83,14096.0,United Kingdom
350624,567656,22029,SPACEBOY BIRTHDAY CARD,2,2011-09-21 14:40:00,2011-09-21,14:40:00,0.83,14096.0,United Kingdom
350625,567656,22064,PINK DOUGHNUT TRINKET POT ,1,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350626,567656,22070,SMALL RED RETROSPOT MUG IN BOX ,1,2011-09-21 14:40:00,2011-09-21,14:40:00,7.46,14096.0,United Kingdom
350627,567656,22074,6 RIBBONS SHIMMERING PINKS ,7,2011-09-21 14:40:00,2011-09-21,14:40:00,1.25,14096.0,United Kingdom
350628,567656,22076,6 RIBBONS EMPIRE  ,3,2011-09-21 14:40:00,2011-09-21,14:40:00,1.25,14096.0,United Kingdom
350629,567656,22077,6 RIBBONS RUSTIC CHARM,6,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350630,567656,22083,PAPER CHAIN KIT RETROSPOT,2,2011-09-21 14:40:00,2011-09-21,14:40:00,5.79,14096.0,United Kingdom
350631,567656,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,8,2011-09-21 14:40:00,2011-09-21,14:40:00,5.79,14096.0,United Kingdom
350632,567656,22093,MOTORING TISSUE BOX,1,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350633,567656,22107,PIZZA PLATE IN BOX,3,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350634,567656,22108,PING! MICROWAVE PLATE,1,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350635,567656,22109,FULL ENGLISH BREAKFAST PLATE,6,2011-09-21 14:40:00,2011-09-21,14:40:00,7.46,14096.0,United Kingdom
350636,567656,22116,METAL SIGN HIS DINNER IS SERVED,3,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350637,567656,22121,NOEL WOODEN BLOCK LETTERS ,1,2011-09-21 14:40:00,2011-09-21,14:40:00,11.63,14096.0,United Kingdom
350638,567656,22124,SET OF 2 TEA TOWELS PING MICROWAVE,2,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350639,567656,22131,FOOD CONTAINER SET 3 LOVE HEART ,1,2011-09-21 14:40:00,2011-09-21,14:40:00,4.13,14096.0,United Kingdom
350640,567656,22134,MINI LADLE LOVE HEART RED ,1,2011-09-21 14:40:00,2011-09-21,14:40:00,0.83,14096.0,United Kingdom
350641,567656,22135,MINI LADLE LOVE HEART PINK,2,2011-09-21 14:40:00,2011-09-21,14:40:00,0.83,14096.0,United Kingdom
350642,567656,22138,BAKING SET 9 PIECE RETROSPOT ,5,2011-09-21 14:40:00,2011-09-21,14:40:00,10.79,14096.0,United Kingdom
350643,567656,22139,RETROSPOT TEA SET CERAMIC 11 PC ,9,2011-09-21 14:40:00,2011-09-21,14:40:00,10.79,14096.0,United Kingdom
350644,567656,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2,2011-09-21 14:40:00,2011-09-21,14:40:00,4.13,14096.0,United Kingdom
350645,567656,22142,CHRISTMAS CRAFT WHITE FAIRY ,1,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350646,567656,22144,CHRISTMAS CRAFT LITTLE FRIENDS,3,2011-09-21 14:40:00,2011-09-21,14:40:00,4.13,14096.0,United Kingdom
350647,567656,22147,FELTCRAFT BUTTERFLY HEARTS,1,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350648,567656,22151,PLACE SETTING WHITE HEART,2,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350649,567656,22156,HEART DECORATION WITH PEARLS ,1,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350650,567656,22158,3 HEARTS HANGING DECORATION RUSTIC,1,2011-09-21 14:40:00,2011-09-21,14:40:00,5.79,14096.0,United Kingdom
350651,567656,22161,HEART DECORATION RUSTIC HANGING ,5,2011-09-21 14:40:00,2011-09-21,14:40:00,0.79,14096.0,United Kingdom
350652,567656,22174,PHOTO CUBE,6,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350653,567656,22178,VICTORIAN GLASS HANGING T-LIGHT,13,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350654,567656,22185,SLATE TILE NATURAL HANGING,1,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350655,567656,22186,RED STAR CARD HOLDER,1,2011-09-21 14:40:00,2011-09-21,14:40:00,5.79,14096.0,United Kingdom
350656,567656,22195,LARGE HEART MEASURING SPOONS,1,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350657,567656,22196,SMALL HEART MEASURING SPOONS,1,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350658,567656,22207,FRYING PAN UNION FLAG,1,2011-09-21 14:40:00,2011-09-21,14:40:00,8.29,14096.0,United Kingdom
350659,567656,22211,WOOD STAMP SET FLOWERS,1,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350660,567656,22219,LOVEBIRD HANGING DECORATION WHITE ,1,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350661,567656,22271,FELTCRAFT DOLL ROSIE,1,2011-09-21 14:40:00,2011-09-21,14:40:00,5.79,14096.0,United Kingdom
350662,567656,22273,FELTCRAFT DOLL MOLLY,2,2011-09-21 14:40:00,2011-09-21,14:40:00,5.79,14096.0,United Kingdom
350663,567656,22304,COFFEE MUG BLUE PAISLEY DESIGN,1,2011-09-21 14:40:00,2011-09-21,14:40:00,4.96,14096.0,United Kingdom
350664,567656,22305,COFFEE MUG PINK PAISLEY DESIGN,1,2011-09-21 14:40:00,2011-09-21,14:40:00,4.96,14096.0,United Kingdom
350665,567656,22311,OFFICE MUG WARMER BLACK+SILVER ,2,2011-09-21 14:40:00,2011-09-21,14:40:00,5.79,14096.0,United Kingdom
350666,567656,22312,OFFICE MUG WARMER POLKADOT,1,2011-09-21 14:40:00,2011-09-21,14:40:00,5.79,14096.0,United Kingdom
350667,567656,22320,BIRDS MOBILE VINTAGE DESIGN,1,2011-09-21 14:40:00,2011-09-21,14:40:00,11.63,14096.0,United Kingdom
350668,567656,22324,BLUE POLKADOT KIDS BAG,1,2011-09-21 14:40:00,2011-09-21,14:40:00,4.13,14096.0,United Kingdom
350669,567656,22335,HEART DECORATION PAINTED ZINC ,1,2011-09-21 14:40:00,2011-09-21,14:40:00,1.25,14096.0,United Kingdom
350670,567656,22341,LOVE GARLAND PAINTED ZINC ,1,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350671,567656,22344,PARTY PIZZA DISH PINK POLKADOT,1,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350672,567656,22348,TEA BAG PLATE RED RETROSPOT,7,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350673,567656,22355,CHARLOTTE BAG SUKI DESIGN,3,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350674,567656,22356,CHARLOTTE BAG PINK POLKADOT,6,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350675,567656,22362,GLASS JAR PEACOCK BATH SALTS,1,2011-09-21 14:40:00,2011-09-21,14:40:00,5.79,14096.0,United Kingdom
350676,567656,22367,CHILDRENS APRON SPACEBOY DESIGN,2,2011-09-21 14:40:00,2011-09-21,14:40:00,4.13,14096.0,United Kingdom
350677,567656,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2011-09-21 14:40:00,2011-09-21,14:40:00,8.29,14096.0,United Kingdom
350678,567656,22380,TOY TIDY SPACEBOY  ,1,2011-09-21 14:40:00,2011-09-21,14:40:00,4.13,14096.0,United Kingdom
350679,567656,22381,TOY TIDY PINK POLKADOT,1,2011-09-21 14:40:00,2011-09-21,14:40:00,4.13,14096.0,United Kingdom
350680,567656,22383,LUNCH BAG SUKI DESIGN ,1,2011-09-21 14:40:00,2011-09-21,14:40:00,4.13,14096.0,United Kingdom
350681,567656,22390,PAPERWEIGHT CHILDHOOD MEMORIES,1,2011-09-21 14:40:00,2011-09-21,14:40:00,4.96,14096.0,United Kingdom
350682,567656,10135,COLOURING PENCILS BROWN TUBE,5,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350683,567656,11001,ASSTD DESIGN RACING CAR PEN,2,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350684,567656,16235,RECYCLED PENCIL WITH RABBIT ERASER,2,2011-09-21 14:40:00,2011-09-21,14:40:00,0.42,14096.0,United Kingdom
350685,567656,16238,PARTY TIME PENCIL ERASERS,1,2011-09-21 14:40:00,2011-09-21,14:40:00,0.42,14096.0,United Kingdom
350686,567656,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,1,2011-09-21 14:40:00,2011-09-21,14:40:00,0.83,14096.0,United Kingdom
350687,567656,20655,QUEEN OF SKIES LUGGAGE TAG,1,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350688,567656,20659,ECONOMY LUGGAGE TAG,3,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350689,567656,20661,BLUE POLKADOT PURSE ,1,2011-09-21 14:40:00,2011-09-21,14:40:00,5.79,14096.0,United Kingdom
350690,567656,20676,RED RETROSPOT BOWL,1,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350691,567656,20677,PINK POLKADOT BOWL,2,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350692,567656,20679,EDWARDIAN PARASOL RED,1,2011-09-21 14:40:00,2011-09-21,14:40:00,12.46,14096.0,United Kingdom
350693,567656,20707,CRAZY DAISY HEART DECORATION,1,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350694,567656,20712,JUMBO BAG WOODLAND ANIMALS,1,2011-09-21 14:40:00,2011-09-21,14:40:00,4.13,14096.0,United Kingdom
350695,567656,20713,JUMBO BAG OWLS,1,2011-09-21 14:40:00,2011-09-21,14:40:00,4.13,14096.0,United Kingdom
350696,567656,20723,STRAWBERRY CHARLOTTE BAG,3,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350697,567656,20724,RED RETROSPOT CHARLOTTE BAG,1,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350698,567656,20726,LUNCH BAG WOODLAND,1,2011-09-21 14:40:00,2011-09-21,14:40:00,4.13,14096.0,United Kingdom
350699,567656,20733,GOLD MINI TAPE MEASURE ,6,2011-09-21 14:40:00,2011-09-21,14:40:00,0.83,14096.0,United Kingdom
350700,567656,20767,BLUE PAISLEY JOURNAL ,1,2011-09-21 14:40:00,2011-09-21,14:40:00,4.96,14096.0,United Kingdom
350701,567656,22396,MAGNETS PACK OF 4 RETRO PHOTO,1,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350702,567656,22406,MONEY BOX KINGS CHOICE DESIGN,1,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350703,567656,22407,MONEY BOX FIRST AID DESIGN,1,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350704,567656,22414,DOORMAT NEIGHBOURHOOD WITCH ,1,2011-09-21 14:40:00,2011-09-21,14:40:00,15.79,14096.0,United Kingdom
350705,567656,22417,PACK OF 60 SPACEBOY CAKE CASES,1,2011-09-21 14:40:00,2011-09-21,14:40:00,1.25,14096.0,United Kingdom
350706,567656,22418,10 COLOUR SPACEBOY PEN,1,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350707,567656,22419,LIPSTICK PEN RED,28,2011-09-21 14:40:00,2011-09-21,14:40:00,0.83,14096.0,United Kingdom
350708,567656,22420,LIPSTICK PEN BABY PINK,4,2011-09-21 14:40:00,2011-09-21,14:40:00,0.83,14096.0,United Kingdom
350709,567656,22421,LIPSTICK PEN FUSCHIA,1,2011-09-21 14:40:00,2011-09-21,14:40:00,0.83,14096.0,United Kingdom
350710,567656,22422,TOOTHPASTE TUBE PEN,3,2011-09-21 14:40:00,2011-09-21,14:40:00,1.25,14096.0,United Kingdom
350711,567656,22423,REGENCY CAKESTAND 3 TIER,2,2011-09-21 14:40:00,2011-09-21,14:40:00,24.96,14096.0,United Kingdom
350712,567656,22436,12 COLOURED PARTY BALLOONS,1,2011-09-21 14:40:00,2011-09-21,14:40:00,1.25,14096.0,United Kingdom
350713,567656,22439,6 ROCKET BALLOONS ,5,2011-09-21 14:40:00,2011-09-21,14:40:00,1.25,14096.0,United Kingdom
350714,567656,22449,SILK PURSE BABUSHKA PINK,1,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350715,567656,22457,NATURAL SLATE HEART CHALKBOARD ,15,2011-09-21 14:40:00,2011-09-21,14:40:00,5.79,14096.0,United Kingdom
350716,567656,22467,GUMBALL COAT RACK,1,2011-09-21 14:40:00,2011-09-21,14:40:00,4.96,14096.0,United Kingdom
350717,567656,22469,HEART OF WICKER SMALL,2,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350718,567656,22469,HEART OF WICKER SMALL,2,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350719,567656,22476,EMPIRE UNION JACK TV DINNER TRAY,1,2011-09-21 14:40:00,2011-09-21,14:40:00,10.79,14096.0,United Kingdom
350720,567656,22488,NATURAL SLATE RECTANGLE CHALKBOARD,1,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350721,567656,22489,PACK OF 12 TRADITIONAL CRAYONS,20,2011-09-21 14:40:00,2011-09-21,14:40:00,0.83,14096.0,United Kingdom
350722,567656,22494,EMERGENCY FIRST AID TIN ,2,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350723,567656,22508,DOORSTOP RETROSPOT HEART,1,2011-09-21 14:40:00,2011-09-21,14:40:00,7.46,14096.0,United Kingdom
350724,567656,22512,DOORSTOP RACING CAR DESIGN,2,2011-09-21 14:40:00,2011-09-21,14:40:00,7.46,14096.0,United Kingdom
350725,567656,22513,DOORSTOP FOOTBALL DESIGN,1,2011-09-21 14:40:00,2011-09-21,14:40:00,7.46,14096.0,United Kingdom
350726,567656,22544,MINI JIGSAW SPACEBOY,1,2011-09-21 14:40:00,2011-09-21,14:40:00,0.83,14096.0,United Kingdom
350727,567656,22548,HEADS AND TAILS SPORTING FUN,3,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350728,567656,22549,PICTURE DOMINOES,2,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350729,567656,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350730,567656,22557,PLASTERS IN TIN VINTAGE PAISLEY ,4,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350731,567656,22560,TRADITIONAL MODELLING CLAY,1,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350732,567656,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,5,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350733,567656,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,1,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350734,567656,22568,FELTCRAFT CUSHION OWL,1,2011-09-21 14:40:00,2011-09-21,14:40:00,7.46,14096.0,United Kingdom
350735,567656,22569,FELTCRAFT CUSHION BUTTERFLY,2,2011-09-21 14:40:00,2011-09-21,14:40:00,7.46,14096.0,United Kingdom
350736,567656,22570,FELTCRAFT CUSHION RABBIT,1,2011-09-21 14:40:00,2011-09-21,14:40:00,7.46,14096.0,United Kingdom
350737,567656,22573,STAR WOODEN CHRISTMAS DECORATION,1,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350738,567656,22574,HEART WOODEN CHRISTMAS DECORATION,4,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350739,567656,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,2,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350740,567656,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,5,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350741,567656,22584,PACK OF 6 PANNETONE GIFT BOXES,1,2011-09-21 14:40:00,2011-09-21,14:40:00,4.96,14096.0,United Kingdom
350742,567656,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,1,2011-09-21 14:40:00,2011-09-21,14:40:00,6.63,14096.0,United Kingdom
350743,567656,22593,CHRISTMAS GINGHAM STAR,7,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350744,567656,22594,CHRISTMAS GINGHAM TREE,3,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350745,567656,22595,GINGHAM HEART DECORATION,3,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350746,567656,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,4,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350747,567656,22601,CHRISTMAS RETROSPOT ANGEL WOOD,5,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350748,567656,22602,RETROSPOT WOODEN HEART DECORATION,3,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350749,567656,22603,CHRISTMAS RETROSPOT TREE WOOD,1,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350750,567656,22619,SET OF 6 SOLDIER SKITTLES,11,2011-09-21 14:40:00,2011-09-21,14:40:00,7.46,14096.0,United Kingdom
350751,567656,22620,4 TRADITIONAL SPINNING TOPS,3,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350752,567656,22621,TRADITIONAL KNITTING NANCY,10,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350753,567656,22623,BOX OF VINTAGE JIGSAW BLOCKS ,2,2011-09-21 14:40:00,2011-09-21,14:40:00,12.46,14096.0,United Kingdom
350754,567656,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,8,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350755,567656,22652,TRAVEL SEWING KIT,2,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350756,567656,22654,DELUXE SEWING KIT ,3,2011-09-21 14:40:00,2011-09-21,14:40:00,11.63,14096.0,United Kingdom
350757,567656,22659,LUNCH BOX I LOVE LONDON,1,2011-09-21 14:40:00,2011-09-21,14:40:00,4.13,14096.0,United Kingdom
350758,567656,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-09-21 14:40:00,2011-09-21,14:40:00,5.79,14096.0,United Kingdom
350759,567656,22666,RECIPE BOX PANTRY YELLOW DESIGN,3,2011-09-21 14:40:00,2011-09-21,14:40:00,5.79,14096.0,United Kingdom
350760,567656,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350761,567656,22687,DOORMAT CHRISTMAS VILLAGE,1,2011-09-21 14:40:00,2011-09-21,14:40:00,16.63,14096.0,United Kingdom
350762,567656,22689,DOORMAT MERRY CHRISTMAS RED ,2,2011-09-21 14:40:00,2011-09-21,14:40:00,16.63,14096.0,United Kingdom
350763,567656,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-09-21 14:40:00,2011-09-21,14:40:00,5.79,14096.0,United Kingdom
350764,567656,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-09-21 14:40:00,2011-09-21,14:40:00,5.79,14096.0,United Kingdom
350765,567656,22713,CARD I LOVE LONDON ,1,2011-09-21 14:40:00,2011-09-21,14:40:00,0.83,14096.0,United Kingdom
350766,567656,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2011-09-21 14:40:00,2011-09-21,14:40:00,7.46,14096.0,United Kingdom
350767,567656,22726,ALARM CLOCK BAKELIKE GREEN,3,2011-09-21 14:40:00,2011-09-21,14:40:00,7.46,14096.0,United Kingdom
350768,567656,22727,ALARM CLOCK BAKELIKE RED ,1,2011-09-21 14:40:00,2011-09-21,14:40:00,7.46,14096.0,United Kingdom
350769,567656,22728,ALARM CLOCK BAKELIKE PINK,2,2011-09-21 14:40:00,2011-09-21,14:40:00,7.46,14096.0,United Kingdom
350770,567656,22729,ALARM CLOCK BAKELIKE ORANGE,2,2011-09-21 14:40:00,2011-09-21,14:40:00,7.46,14096.0,United Kingdom
350771,567656,22732,3D VINTAGE CHRISTMAS STICKERS ,1,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350772,567656,22733,3D TRADITIONAL CHRISTMAS STICKERS,5,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350773,567656,22737,RIBBON REEL CHRISTMAS PRESENT ,2,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350774,567656,22738,RIBBON REEL SNOWY VILLAGE,4,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350775,567656,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,3,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350776,567656,22741,FUNKY DIVA PEN,9,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350777,567656,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,4,2011-09-21 14:40:00,2011-09-21,14:40:00,5.79,14096.0,United Kingdom
350778,567656,22744,MAKE YOUR OWN MONSOON CARD KIT,1,2011-09-21 14:40:00,2011-09-21,14:40:00,5.79,14096.0,United Kingdom
350779,567656,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-09-21 14:40:00,2011-09-21,14:40:00,4.13,14096.0,United Kingdom
350780,567656,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-09-21 14:40:00,2011-09-21,14:40:00,16.63,14096.0,United Kingdom
350781,567656,22757,LARGE RED BABUSHKA NOTEBOOK ,1,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350782,567656,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350783,567656,22759,SET OF 3 NOTEBOOKS IN PARCEL,8,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350784,567656,22804,CANDLEHOLDER PINK HANGING HEART,1,2011-09-21 14:40:00,2011-09-21,14:40:00,5.79,14096.0,United Kingdom
350785,567656,22809,SET OF 6 T-LIGHTS SANTA,4,2011-09-21 14:40:00,2011-09-21,14:40:00,5.79,14096.0,United Kingdom
350786,567656,22810,SET OF 6 T-LIGHTS SNOWMEN,4,2011-09-21 14:40:00,2011-09-21,14:40:00,5.79,14096.0,United Kingdom
350787,567656,22812,PACK 3 BOXES CHRISTMAS PANNETONE,5,2011-09-21 14:40:00,2011-09-21,14:40:00,4.13,14096.0,United Kingdom
350788,567656,22813,PACK 3 BOXES BIRD PANNETONE ,3,2011-09-21 14:40:00,2011-09-21,14:40:00,4.13,14096.0,United Kingdom
350789,567656,22814,CARD PARTY GAMES ,3,2011-09-21 14:40:00,2011-09-21,14:40:00,0.42,14096.0,United Kingdom
350790,567656,22817,CARD SUKI BIRTHDAY,2,2011-09-21 14:40:00,2011-09-21,14:40:00,0.42,14096.0,United Kingdom
350791,567656,22819,"BIRTHDAY CARD, RETRO SPOT",1,2011-09-21 14:40:00,2011-09-21,14:40:00,0.42,14096.0,United Kingdom
350792,567656,22821,GIFT BAG PSYCHEDELIC APPLES,1,2011-09-21 14:40:00,2011-09-21,14:40:00,0.83,14096.0,United Kingdom
350793,567656,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2011-09-21 14:40:00,2011-09-21,14:40:00,16.63,14096.0,United Kingdom
350794,567656,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,2011-09-21 14:40:00,2011-09-21,14:40:00,12.46,14096.0,United Kingdom
350795,567656,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350796,567656,22891,TEA FOR ONE POLKADOT,1,2011-09-21 14:40:00,2011-09-21,14:40:00,8.29,14096.0,United Kingdom
350797,567656,22897,OVEN MITT APPLES DESIGN,1,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350798,567656,22903,CALENDAR FAMILY FAVOURITES,1,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350799,567656,22905,CALENDAR IN SEASON DESIGN,1,2011-09-21 14:40:00,2011-09-21,14:40:00,2.46,14096.0,United Kingdom
350800,567656,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-09-21 14:40:00,2011-09-21,14:40:00,1.63,14096.0,United Kingdom
350801,567656,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-09-21 14:40:00,2011-09-21,14:40:00,5.79,14096.0,United Kingdom
350802,567656,22928,YELLOW GIANT GARDEN THERMOMETER,1,2011-09-21 14:40:00,2011-09-21,14:40:00,12.46,14096.0,United Kingdom
350803,567656,22939,ADULT APRON APPLE DELIGHT,1,2011-09-21 14:40:00,2011-09-21,14:40:00,10.79,14096.0,United Kingdom
350804,567656,22940,FELTCRAFT CHRISTMAS FAIRY,1,2011-09-21 14:40:00,2011-09-21,14:40:00,8.29,14096.0,United Kingdom
350805,567656,22946,WOODEN ADVENT CALENDAR CREAM,6,2011-09-21 14:40:00,2011-09-21,14:40:00,16.63,14096.0,United Kingdom
350806,567656,22947,WOODEN ADVENT CALENDAR RED,4,2011-09-21 14:40:00,2011-09-21,14:40:00,16.63,14096.0,United Kingdom
350807,567656,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,2011-09-21 14:40:00,2011-09-21,14:40:00,1.25,14096.0,United Kingdom
350808,567656,22960,JAM MAKING SET WITH JARS,2,2011-09-21 14:40:00,2011-09-21,14:40:00,8.29,14096.0,United Kingdom
350809,567656,22961,JAM MAKING SET PRINTED,5,2011-09-21 14:40:00,2011-09-21,14:40:00,3.29,14096.0,United Kingdom
350810,567656,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1,2011-09-21 14:40:00,2011-09-21,14:40:00,4.13,14096.0,United Kingdom
