,invoice_number,stock_code,description,quantity,invoice_datetime,invoice_date,invoice_time,unit_price,customer_id,country
305353,563686,23209,LUNCH BAG VINTAGE DOILY ,40,2011-08-18 12:30:00,2011-08-18,12:30:00,1.65,13098.0,United Kingdom
305354,563686,23208,LUNCH BAG VINTAGE LEAF DESIGN,30,2011-08-18 12:30:00,2011-08-18,12:30:00,1.65,13098.0,United Kingdom
305355,563686,23206,LUNCH BAG APPLE DESIGN,40,2011-08-18 12:30:00,2011-08-18,12:30:00,1.65,13098.0,United Kingdom
305361,563686,20727,LUNCH BAG  BLACK SKULL.,30,2011-08-18 12:30:00,2011-08-18,12:30:00,1.65,13098.0,United Kingdom
305362,563686,20725,LUNCH BAG RED RETROSPOT,30,2011-08-18 12:30:00,2011-08-18,12:30:00,1.65,13098.0,United Kingdom
305367,563688,20728,LUNCH BAG CARS BLUE,10,2011-08-18 12:41:00,2011-08-18,12:41:00,1.65,16767.0,United Kingdom
305368,563688,20725,LUNCH BAG RED RETROSPOT,10,2011-08-18 12:41:00,2011-08-18,12:41:00,1.65,16767.0,United Kingdom
305369,563688,20726,LUNCH BAG WOODLAND,10,2011-08-18 12:41:00,2011-08-18,12:41:00,1.65,16767.0,United Kingdom
305370,563688,23206,LUNCH BAG APPLE DESIGN,10,2011-08-18 12:41:00,2011-08-18,12:41:00,1.65,16767.0,United Kingdom
305371,563688,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-08-18 12:41:00,2011-08-18,12:41:00,1.65,16767.0,United Kingdom
305373,563688,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-08-18 12:41:00,2011-08-18,12:41:00,1.25,16767.0,United Kingdom
305380,563688,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,2011-08-18 12:41:00,2011-08-18,12:41:00,2.95,16767.0,United Kingdom
305381,563688,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-08-18 12:41:00,2011-08-18,12:41:00,2.95,16767.0,United Kingdom
305382,563688,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-08-18 12:41:00,2011-08-18,12:41:00,2.55,16767.0,United Kingdom
305392,563688,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-08-18 12:41:00,2011-08-18,12:41:00,2.08,16767.0,United Kingdom
305393,563688,85099F,JUMBO BAG STRAWBERRY,10,2011-08-18 12:41:00,2011-08-18,12:41:00,2.08,16767.0,United Kingdom
305394,563688,23203,JUMBO BAG VINTAGE DOILY ,10,2011-08-18 12:41:00,2011-08-18,12:41:00,2.08,16767.0,United Kingdom
305395,563688,23199,JUMBO BAG APPLES,10,2011-08-18 12:41:00,2011-08-18,12:41:00,2.08,16767.0,United Kingdom
305396,563688,23201,JUMBO BAG ALPHABET,10,2011-08-18 12:41:00,2011-08-18,12:41:00,2.08,16767.0,United Kingdom
305400,563688,20727,LUNCH BAG  BLACK SKULL.,10,2011-08-18 12:41:00,2011-08-18,12:41:00,1.65,16767.0,United Kingdom
305402,563689,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-08-18 12:43:00,2011-08-18,12:43:00,2.95,15743.0,United Kingdom
305403,563689,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-08-18 12:43:00,2011-08-18,12:43:00,4.95,15743.0,United Kingdom
305406,563689,22427,ENAMEL FLOWER JUG CREAM,1,2011-08-18 12:43:00,2011-08-18,12:43:00,5.95,15743.0,United Kingdom
305408,563689,21755,LOVE BUILDING BLOCK WORD,1,2011-08-18 12:43:00,2011-08-18,12:43:00,5.95,15743.0,United Kingdom
305409,563689,21754,HOME BUILDING BLOCK WORD,3,2011-08-18 12:43:00,2011-08-18,12:43:00,5.95,15743.0,United Kingdom
305410,563689,20685,DOORMAT RED RETROSPOT,1,2011-08-18 12:43:00,2011-08-18,12:43:00,7.95,15743.0,United Kingdom
305411,563689,48194,DOORMAT HEARTS,1,2011-08-18 12:43:00,2011-08-18,12:43:00,7.95,15743.0,United Kingdom
305412,563689,22189,CREAM HEART CARD HOLDER,2,2011-08-18 12:43:00,2011-08-18,12:43:00,3.95,15743.0,United Kingdom
305417,563690,22427,ENAMEL FLOWER JUG CREAM,3,2011-08-18 12:53:00,2011-08-18,12:53:00,5.95,15152.0,United Kingdom
305419,563690,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-08-18 12:53:00,2011-08-18,12:53:00,0.55,15152.0,United Kingdom
305421,563690,23298,SPOTTY BUNTING,6,2011-08-18 12:53:00,2011-08-18,12:53:00,4.95,15152.0,United Kingdom
305422,563690,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-08-18 12:53:00,2011-08-18,12:53:00,1.65,15152.0,United Kingdom
305423,563690,22469,HEART OF WICKER SMALL,12,2011-08-18 12:53:00,2011-08-18,12:53:00,1.65,15152.0,United Kingdom
305425,563690,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-08-18 12:53:00,2011-08-18,12:53:00,2.08,15152.0,United Kingdom
305428,563690,23202,JUMBO BAG VINTAGE LEAF,20,2011-08-18 12:53:00,2011-08-18,12:53:00,2.08,15152.0,United Kingdom
305448,563691,23263,SET OF 3 WOODEN HEART DECORATIONS,3,2011-08-18 12:53:00,2011-08-18,12:53:00,1.25,13668.0,United Kingdom
305450,563691,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-08-18 12:53:00,2011-08-18,12:53:00,1.25,13668.0,United Kingdom
305454,563691,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-08-18 12:53:00,2011-08-18,12:53:00,2.08,13668.0,United Kingdom
305455,563691,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-08-18 12:53:00,2011-08-18,12:53:00,2.08,13668.0,United Kingdom
305456,563691,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-08-18 12:53:00,2011-08-18,12:53:00,0.85,13668.0,United Kingdom
305457,563691,20719,WOODLAND CHARLOTTE BAG,10,2011-08-18 12:53:00,2011-08-18,12:53:00,0.85,13668.0,United Kingdom
305458,563691,20723,STRAWBERRY CHARLOTTE BAG,10,2011-08-18 12:53:00,2011-08-18,12:53:00,0.85,13668.0,United Kingdom
305460,563691,48138,DOORMAT UNION FLAG,2,2011-08-18 12:53:00,2011-08-18,12:53:00,7.95,13668.0,United Kingdom
305461,563691,20685,DOORMAT RED RETROSPOT,1,2011-08-18 12:53:00,2011-08-18,12:53:00,7.95,13668.0,United Kingdom
305463,563692,48138,DOORMAT UNION FLAG,1,2011-08-18 13:01:00,2011-08-18,13:01:00,7.95,17243.0,United Kingdom
305466,563692,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2011-08-18 13:01:00,2011-08-18,13:01:00,7.95,17243.0,United Kingdom
305467,563692,48194,DOORMAT HEARTS,1,2011-08-18 13:01:00,2011-08-18,13:01:00,7.95,17243.0,United Kingdom
305468,563692,48187,DOORMAT NEW ENGLAND,1,2011-08-18 13:01:00,2011-08-18,13:01:00,7.95,17243.0,United Kingdom
305469,563692,82484,WOOD BLACK BOARD ANT WHITE FINISH,6,2011-08-18 13:01:00,2011-08-18,13:01:00,7.95,17243.0,United Kingdom
305470,563692,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-08-18 13:01:00,2011-08-18,13:01:00,8.95,17243.0,United Kingdom
305471,563692,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-08-18 13:01:00,2011-08-18,13:01:00,2.95,17243.0,United Kingdom
305475,563692,22423,REGENCY CAKESTAND 3 TIER,2,2011-08-18 13:01:00,2011-08-18,13:01:00,12.75,17243.0,United Kingdom
305477,563692,22112,CHOCOLATE HOT WATER BOTTLE,2,2011-08-18 13:01:00,2011-08-18,13:01:00,4.95,17243.0,United Kingdom
305478,563692,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2011-08-18 13:01:00,2011-08-18,13:01:00,4.95,17243.0,United Kingdom
305483,563694,23298,SPOTTY BUNTING,9,2011-08-18 13:16:00,2011-08-18,13:16:00,4.95,14741.0,United Kingdom
305484,563694,22457,NATURAL SLATE HEART CHALKBOARD ,12,2011-08-18 13:16:00,2011-08-18,13:16:00,2.95,14741.0,United Kingdom
305486,563694,22427,ENAMEL FLOWER JUG CREAM,3,2011-08-18 13:16:00,2011-08-18,13:16:00,5.95,14741.0,United Kingdom
305500,563695,23321,SMALL WHITE HEART OF WICKER,2,2011-08-18 13:17:00,2011-08-18,13:17:00,1.65,13617.0,United Kingdom
305505,563695,21755,LOVE BUILDING BLOCK WORD,1,2011-08-18 13:17:00,2011-08-18,13:17:00,5.95,13617.0,United Kingdom
305507,563696,23245,SET OF 3 REGENCY CAKE TINS,4,2011-08-18 13:38:00,2011-08-18,13:38:00,4.95,12962.0,United Kingdom
305515,563696,20726,LUNCH BAG WOODLAND,10,2011-08-18 13:38:00,2011-08-18,13:38:00,1.65,12962.0,United Kingdom
305516,563696,22629,SPACEBOY LUNCH BOX ,12,2011-08-18 13:38:00,2011-08-18,13:38:00,1.95,12962.0,United Kingdom
305518,563697,23199,JUMBO BAG APPLES,2,2011-08-18 13:44:00,2011-08-18,13:44:00,2.08,16813.0,United Kingdom
305519,563697,23203,JUMBO BAG VINTAGE DOILY ,3,2011-08-18 13:44:00,2011-08-18,13:44:00,2.08,16813.0,United Kingdom
305521,563697,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,3,2011-08-18 13:44:00,2011-08-18,13:44:00,2.08,16813.0,United Kingdom
305522,563697,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2011-08-18 13:44:00,2011-08-18,13:44:00,2.08,16813.0,United Kingdom
305524,563697,85099B,JUMBO BAG RED RETROSPOT,5,2011-08-18 13:44:00,2011-08-18,13:44:00,2.08,16813.0,United Kingdom
305526,563697,20725,LUNCH BAG RED RETROSPOT,4,2011-08-18 13:44:00,2011-08-18,13:44:00,1.65,16813.0,United Kingdom
305527,563697,22662,LUNCH BAG DOLLY GIRL DESIGN,3,2011-08-18 13:44:00,2011-08-18,13:44:00,1.65,16813.0,United Kingdom
305528,563697,23209,LUNCH BAG VINTAGE DOILY ,2,2011-08-18 13:44:00,2011-08-18,13:44:00,1.65,16813.0,United Kingdom
305529,563697,23322,LARGE WHITE HEART OF WICKER,2,2011-08-18 13:44:00,2011-08-18,13:44:00,2.95,16813.0,United Kingdom
305530,563697,23321,SMALL WHITE HEART OF WICKER,3,2011-08-18 13:44:00,2011-08-18,13:44:00,1.65,16813.0,United Kingdom
305531,563697,22998,TRAVEL CARD WALLET KEEP CALM,6,2011-08-18 13:44:00,2011-08-18,13:44:00,0.42,16813.0,United Kingdom
305537,563697,22189,CREAM HEART CARD HOLDER,2,2011-08-18 13:44:00,2011-08-18,13:44:00,3.95,16813.0,United Kingdom
305545,563697,23300,GARDENERS KNEELING PAD CUP OF TEA ,2,2011-08-18 13:44:00,2011-08-18,13:44:00,1.65,16813.0,United Kingdom
305546,563697,23301,GARDENERS KNEELING PAD KEEP CALM ,3,2011-08-18 13:44:00,2011-08-18,13:44:00,1.65,16813.0,United Kingdom
305550,563697,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,2011-08-18 13:44:00,2011-08-18,13:44:00,2.95,16813.0,United Kingdom
305551,563697,22197,POPCORN HOLDER,14,2011-08-18 13:44:00,2011-08-18,13:44:00,0.85,16813.0,United Kingdom
305561,563698,84997D,CHILDRENS CUTLERY POLKADOT PINK,3,2011-08-18 13:46:00,2011-08-18,13:46:00,4.15,14667.0,United Kingdom
305564,563698,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2011-08-18 13:46:00,2011-08-18,13:46:00,1.69,14667.0,United Kingdom
305565,563698,23240,SET OF 4 KNICK KNACK TINS DOILY ,3,2011-08-18 13:46:00,2011-08-18,13:46:00,4.15,14667.0,United Kingdom
305569,563698,23300,GARDENERS KNEELING PAD CUP OF TEA ,5,2011-08-18 13:46:00,2011-08-18,13:46:00,1.65,14667.0,United Kingdom
305570,563698,23301,GARDENERS KNEELING PAD KEEP CALM ,5,2011-08-18 13:46:00,2011-08-18,13:46:00,1.65,14667.0,United Kingdom
305572,563698,20725,LUNCH BAG RED RETROSPOT,1,2011-08-18 13:46:00,2011-08-18,13:46:00,1.65,14667.0,United Kingdom
305573,563698,85099B,JUMBO BAG RED RETROSPOT,5,2011-08-18 13:46:00,2011-08-18,13:46:00,2.08,14667.0,United Kingdom
305575,563698,20685,DOORMAT RED RETROSPOT,2,2011-08-18 13:46:00,2011-08-18,13:46:00,7.95,14667.0,United Kingdom
305576,563699,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-08-18 13:47:00,2011-08-18,13:47:00,1.69,13381.0,United Kingdom
305580,563699,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-08-18 13:47:00,2011-08-18,13:47:00,2.95,13381.0,United Kingdom
305581,563699,47566,PARTY BUNTING,8,2011-08-18 13:47:00,2011-08-18,13:47:00,4.95,13381.0,United Kingdom
305582,563699,23298,SPOTTY BUNTING,6,2011-08-18 13:47:00,2011-08-18,13:47:00,4.95,13381.0,United Kingdom
305583,563699,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-08-18 13:47:00,2011-08-18,13:47:00,0.55,13381.0,United Kingdom
305584,563699,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,12,2011-08-18 13:47:00,2011-08-18,13:47:00,4.95,13381.0,United Kingdom
305586,563699,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-08-18 13:47:00,2011-08-18,13:47:00,3.75,13381.0,United Kingdom
305587,563699,22727,ALARM CLOCK BAKELIKE RED ,4,2011-08-18 13:47:00,2011-08-18,13:47:00,3.75,13381.0,United Kingdom
305589,563699,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-08-18 13:47:00,2011-08-18,13:47:00,1.65,13381.0,United Kingdom
305590,563699,22467,GUMBALL COAT RACK,12,2011-08-18 13:47:00,2011-08-18,13:47:00,2.55,13381.0,United Kingdom
305591,563699,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-08-18 13:47:00,2011-08-18,13:47:00,1.25,13381.0,United Kingdom
305592,563699,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-08-18 13:47:00,2011-08-18,13:47:00,2.1,13381.0,United Kingdom
305593,563699,22469,HEART OF WICKER SMALL,12,2011-08-18 13:47:00,2011-08-18,13:47:00,1.65,13381.0,United Kingdom
305594,563699,22624,IVORY KITCHEN SCALES,2,2011-08-18 13:47:00,2011-08-18,13:47:00,8.5,13381.0,United Kingdom
305596,563699,22625,RED KITCHEN SCALES,2,2011-08-18 13:47:00,2011-08-18,13:47:00,8.5,13381.0,United Kingdom
305597,563699,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-08-18 13:47:00,2011-08-18,13:47:00,0.85,13381.0,United Kingdom
305598,563699,22077,6 RIBBONS RUSTIC CHARM,24,2011-08-18 13:47:00,2011-08-18,13:47:00,1.65,13381.0,United Kingdom
305599,563699,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-08-18 13:47:00,2011-08-18,13:47:00,1.25,13381.0,United Kingdom
305600,563699,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-08-18 13:47:00,2011-08-18,13:47:00,2.95,13381.0,United Kingdom
305603,563699,21790,VINTAGE SNAP CARDS,24,2011-08-18 13:47:00,2011-08-18,13:47:00,0.85,13381.0,United Kingdom
305604,563699,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,2011-08-18 13:47:00,2011-08-18,13:47:00,4.15,13381.0,United Kingdom
305605,563699,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-08-18 13:47:00,2011-08-18,13:47:00,3.75,13381.0,United Kingdom
305606,563699,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-08-18 13:47:00,2011-08-18,13:47:00,0.55,13381.0,United Kingdom
305616,563703,23301,GARDENERS KNEELING PAD KEEP CALM ,5,2011-08-18 14:02:00,2011-08-18,14:02:00,1.65,13273.0,United Kingdom
305639,563705,21755,LOVE BUILDING BLOCK WORD,3,2011-08-18 14:33:00,2011-08-18,14:33:00,5.95,17736.0,United Kingdom
305640,563705,23245,SET OF 3 REGENCY CAKE TINS,4,2011-08-18 14:33:00,2011-08-18,14:33:00,4.95,17736.0,United Kingdom
305644,563705,21790,VINTAGE SNAP CARDS,12,2011-08-18 14:33:00,2011-08-18,14:33:00,0.85,17736.0,United Kingdom
305645,563705,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-08-18 14:33:00,2011-08-18,14:33:00,1.25,17736.0,United Kingdom
305646,563705,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-08-18 14:33:00,2011-08-18,14:33:00,8.95,17736.0,United Kingdom
305648,563705,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-18 14:33:00,2011-08-18,14:33:00,12.75,17736.0,United Kingdom
305653,563706,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-08-18 14:48:00,2011-08-18,14:48:00,1.69,14189.0,United Kingdom
305657,563706,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-08-18 14:48:00,2011-08-18,14:48:00,0.65,14189.0,United Kingdom
305658,563706,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-08-18 14:48:00,2011-08-18,14:48:00,2.95,14189.0,United Kingdom
305659,563706,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-08-18 14:48:00,2011-08-18,14:48:00,1.25,14189.0,United Kingdom
305662,563706,22727,ALARM CLOCK BAKELIKE RED ,8,2011-08-18 14:48:00,2011-08-18,14:48:00,3.75,14189.0,United Kingdom
305664,563706,23245,SET OF 3 REGENCY CAKE TINS,4,2011-08-18 14:48:00,2011-08-18,14:48:00,4.95,14189.0,United Kingdom
305668,563706,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-08-18 14:48:00,2011-08-18,14:48:00,2.95,14189.0,United Kingdom
305673,563706,22090,PAPER BUNTING RETROSPOT,6,2011-08-18 14:48:00,2011-08-18,14:48:00,2.95,14189.0,United Kingdom
305674,563706,21790,VINTAGE SNAP CARDS,12,2011-08-18 14:48:00,2011-08-18,14:48:00,0.85,14189.0,United Kingdom
305677,563707,22624,IVORY KITCHEN SCALES,4,2011-08-18 14:53:00,2011-08-18,14:53:00,8.5,16626.0,United Kingdom
305681,563708,22379,RECYCLING BAG RETROSPOT ,5,2011-08-18 15:09:00,2011-08-18,15:09:00,2.1,17001.0,United Kingdom
305683,563708,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-08-18 15:09:00,2011-08-18,15:09:00,2.08,17001.0,United Kingdom
305684,563708,23203,JUMBO BAG DOILEY PATTERNS,10,2011-08-18 15:09:00,2011-08-18,15:09:00,2.08,17001.0,United Kingdom
305685,563708,23202,JUMBO BAG VINTAGE LEAF,10,2011-08-18 15:09:00,2011-08-18,15:09:00,2.08,17001.0,United Kingdom
305686,563708,85099F,JUMBO BAG STRAWBERRY,10,2011-08-18 15:09:00,2011-08-18,15:09:00,2.08,17001.0,United Kingdom
305687,563708,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-08-18 15:09:00,2011-08-18,15:09:00,0.65,17001.0,United Kingdom
305688,563708,22727,ALARM CLOCK BAKELIKE RED ,8,2011-08-18 15:09:00,2011-08-18,15:09:00,3.75,17001.0,United Kingdom
305689,563708,22730,ALARM CLOCK BAKELIKE IVORY,8,2011-08-18 15:09:00,2011-08-18,15:09:00,3.75,17001.0,United Kingdom
305690,563708,23209,LUNCH BAG DOILEY PATTERN ,10,2011-08-18 15:09:00,2011-08-18,15:09:00,1.65,17001.0,United Kingdom
305691,563708,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-08-18 15:09:00,2011-08-18,15:09:00,1.65,17001.0,United Kingdom
305693,563708,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,2011-08-18 15:09:00,2011-08-18,15:09:00,4.95,17001.0,United Kingdom
305694,563709,23202,JUMBO BAG VINTAGE LEAF,1,2011-08-18 15:17:00,2011-08-18,15:17:00,2.08,15472.0,United Kingdom
305695,563709,22386,JUMBO BAG PINK POLKADOT,1,2011-08-18 15:17:00,2011-08-18,15:17:00,2.08,15472.0,United Kingdom
305696,563709,23203,JUMBO BAG VINTAGE DOILY ,6,2011-08-18 15:17:00,2011-08-18,15:17:00,2.08,15472.0,United Kingdom
305697,563709,23298,SPOTTY BUNTING,1,2011-08-18 15:17:00,2011-08-18,15:17:00,4.95,15472.0,United Kingdom
305701,563709,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-08-18 15:17:00,2011-08-18,15:17:00,0.85,15472.0,United Kingdom
305706,563709,21754,HOME BUILDING BLOCK WORD,1,2011-08-18 15:17:00,2011-08-18,15:17:00,5.95,15472.0,United Kingdom
305712,563709,84970S,HANGING HEART ZINC T-LIGHT HOLDER,3,2011-08-18 15:17:00,2011-08-18,15:17:00,0.85,15472.0,United Kingdom
305717,563709,22189,CREAM HEART CARD HOLDER,1,2011-08-18 15:17:00,2011-08-18,15:17:00,3.95,15472.0,United Kingdom
305726,563709,22077,6 RIBBONS RUSTIC CHARM,3,2011-08-18 15:17:00,2011-08-18,15:17:00,1.65,15472.0,United Kingdom
305727,563709,23263,SET OF 3 WOODEN HEART DECORATIONS,3,2011-08-18 15:17:00,2011-08-18,15:17:00,1.25,15472.0,United Kingdom
305738,563709,84836,ZINC METAL HEART DECORATION,2,2011-08-18 15:17:00,2011-08-18,15:17:00,1.25,15472.0,United Kingdom
305739,563709,22776,SWEETHEART CAKESTAND 3 TIER,1,2011-08-18 15:17:00,2011-08-18,15:17:00,9.95,15472.0,United Kingdom
305757,563709,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-08-18 15:17:00,2011-08-18,15:17:00,1.69,15472.0,United Kingdom
305765,563709,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,6,2011-08-18 15:17:00,2011-08-18,15:17:00,0.85,15472.0,United Kingdom
305770,563710,85066,CREAM SWEETHEART MINI CHEST,2,2011-08-18 15:28:00,2011-08-18,15:28:00,12.75,17742.0,United Kingdom
305771,563710,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-08-18 15:28:00,2011-08-18,15:28:00,1.69,17742.0,United Kingdom
305783,563712,22555,PLASTERS IN TIN STRONGMAN,12,2011-08-18 15:44:00,2011-08-18,15:44:00,1.65,12680.0,France
305784,563712,22629,SPACEBOY LUNCH BOX ,12,2011-08-18 15:44:00,2011-08-18,15:44:00,1.95,12680.0,France
305788,563712,22630,DOLLY GIRL LUNCH BOX,12,2011-08-18 15:44:00,2011-08-18,15:44:00,1.95,12680.0,France
305791,563712,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-08-18 15:44:00,2011-08-18,15:44:00,1.95,12680.0,France
305794,563712,22728,ALARM CLOCK BAKELIKE PINK,4,2011-08-18 15:44:00,2011-08-18,15:44:00,3.75,12680.0,France
305795,563712,22727,ALARM CLOCK BAKELIKE RED ,4,2011-08-18 15:44:00,2011-08-18,15:44:00,3.75,12680.0,France
305797,563712,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-08-18 15:44:00,2011-08-18,15:44:00,2.95,12680.0,France
305813,563714,22077,6 RIBBONS RUSTIC CHARM,12,2011-08-18 15:51:00,2011-08-18,15:51:00,1.65,14565.0,United Kingdom
305815,563714,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-08-18 15:51:00,2011-08-18,15:51:00,1.65,14565.0,United Kingdom
305819,563714,22553,PLASTERS IN TIN SKULLS,12,2011-08-18 15:51:00,2011-08-18,15:51:00,1.65,14565.0,United Kingdom
305824,563714,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-08-18 15:51:00,2011-08-18,15:51:00,4.95,14565.0,United Kingdom
305825,563714,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-08-18 15:51:00,2011-08-18,15:51:00,4.95,14565.0,United Kingdom
305828,563714,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,2011-08-18 15:51:00,2011-08-18,15:51:00,1.65,14565.0,United Kingdom
305836,563718,21931,JUMBO STORAGE BAG SUKI,20,2011-08-18 16:18:00,2011-08-18,16:18:00,2.08,15144.0,United Kingdom
305837,563718,20712,JUMBO BAG WOODLAND ANIMALS,20,2011-08-18 16:18:00,2011-08-18,16:18:00,2.08,15144.0,United Kingdom
305838,563718,23199,JUMBO BAG APPLES,20,2011-08-18 16:18:00,2011-08-18,16:18:00,2.08,15144.0,United Kingdom
305839,563718,23200,JUMBO BAG PEARS,20,2011-08-18 16:18:00,2011-08-18,16:18:00,2.08,15144.0,United Kingdom
305842,563718,48194,DOORMAT HEARTS,10,2011-08-18 16:18:00,2011-08-18,16:18:00,6.75,15144.0,United Kingdom
305843,563718,23202,JUMBO BAG VINTAGE LEAF,10,2011-08-18 16:18:00,2011-08-18,16:18:00,2.08,15144.0,United Kingdom
305844,563718,22386,JUMBO BAG PINK POLKADOT,10,2011-08-18 16:18:00,2011-08-18,16:18:00,2.08,15144.0,United Kingdom
305845,563718,85099B,JUMBO BAG RED RETROSPOT,10,2011-08-18 16:18:00,2011-08-18,16:18:00,2.08,15144.0,United Kingdom
305846,563718,85099F,JUMBO BAG STRAWBERRY,10,2011-08-18 16:18:00,2011-08-18,16:18:00,2.08,15144.0,United Kingdom
305847,563718,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-08-18 16:18:00,2011-08-18,16:18:00,2.08,15144.0,United Kingdom
305875,563720,22423,REGENCY CAKESTAND 3 TIER,2,2011-08-18 16:24:00,2011-08-18,16:24:00,12.75,15867.0,United Kingdom
305906,563721,20719,WOODLAND CHARLOTTE BAG,30,2011-08-18 16:27:00,2011-08-18,16:27:00,0.85,15232.0,United Kingdom
305908,563721,20723,STRAWBERRY CHARLOTTE BAG,30,2011-08-18 16:27:00,2011-08-18,16:27:00,0.85,15232.0,United Kingdom
305909,563721,22355,CHARLOTTE BAG SUKI DESIGN,30,2011-08-18 16:27:00,2011-08-18,16:27:00,0.85,15232.0,United Kingdom
305910,563721,20724,RED RETROSPOT CHARLOTTE BAG,30,2011-08-18 16:27:00,2011-08-18,16:27:00,0.85,15232.0,United Kingdom
305911,563721,22356,CHARLOTTE BAG PINK POLKADOT,30,2011-08-18 16:27:00,2011-08-18,16:27:00,0.85,15232.0,United Kingdom
305912,563721,23204,CHARLOTTE BAG APPLES DESIGN,30,2011-08-18 16:27:00,2011-08-18,16:27:00,0.85,15232.0,United Kingdom
305914,563721,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-08-18 16:27:00,2011-08-18,16:27:00,0.55,15232.0,United Kingdom
305915,563721,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-08-18 16:27:00,2011-08-18,16:27:00,0.55,15232.0,United Kingdom
305916,563721,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,2011-08-18 16:27:00,2011-08-18,16:27:00,4.95,15232.0,United Kingdom
305918,563721,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-08-18 16:27:00,2011-08-18,16:27:00,2.08,15232.0,United Kingdom
305921,563722,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-08-18 16:32:00,2011-08-18,16:32:00,0.85,17720.0,United Kingdom
305927,563722,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-08-18 16:32:00,2011-08-18,16:32:00,1.69,17720.0,United Kingdom
305929,563722,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-18 16:32:00,2011-08-18,16:32:00,12.75,17720.0,United Kingdom
305937,563722,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-08-18 16:32:00,2011-08-18,16:32:00,1.25,17720.0,United Kingdom
