invoice_number,stock_code,description,quantity,invoice_datetime,invoice_date,invoice_time,unit_price,customer_id,country
557853,23203,JUMBO BAG DOILEY PATTERNS,10,2011-06-23 11:01:00,2011-06-23,11:01:00,2.08,16258.0,United Kingdom
557854,82600,NO SINGING METAL SIGN,7,2011-06-23 11:38:00,2011-06-23,11:38:00,2.1,13268.0,United Kingdom
557854,21166,COOK WITH WINE METAL SIGN ,2,2011-06-23 11:38:00,2011-06-23,11:38:00,2.08,13268.0,United Kingdom
557854,21175,GIN + TONIC DIET METAL SIGN,2,2011-06-23 11:38:00,2011-06-23,11:38:00,2.55,13268.0,United Kingdom
557854,22197,POPCORN HOLDER,2,2011-06-23 11:38:00,2011-06-23,11:38:00,0.85,13268.0,United Kingdom
557854,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2011-06-23 11:38:00,2011-06-23,11:38:00,1.25,13268.0,United Kingdom
557854,20725,LUNCH BAG RED RETROSPOT,2,2011-06-23 11:38:00,2011-06-23,11:38:00,1.65,13268.0,United Kingdom
557854,23208,LUNCH BAG VINTAGE LEAF DESIGN,2,2011-06-23 11:38:00,2011-06-23,11:38:00,1.65,13268.0,United Kingdom
557854,23206,LUNCH BAG APPLE DESIGN,5,2011-06-23 11:38:00,2011-06-23,11:38:00,1.65,13268.0,United Kingdom
557854,23209,LUNCH BAG DOILEY PATTERN ,5,2011-06-23 11:38:00,2011-06-23,11:38:00,1.65,13268.0,United Kingdom
557854,20727,LUNCH BAG  BLACK SKULL.,4,2011-06-23 11:38:00,2011-06-23,11:38:00,1.65,13268.0,United Kingdom
557854,22662,LUNCH BAG DOLLY GIRL DESIGN,3,2011-06-23 11:38:00,2011-06-23,11:38:00,1.65,13268.0,United Kingdom
557854,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-06-23 11:38:00,2011-06-23,11:38:00,1.65,13268.0,United Kingdom
557854,20726,LUNCH BAG WOODLAND,10,2011-06-23 11:38:00,2011-06-23,11:38:00,1.65,13268.0,United Kingdom
557854,22383,LUNCH BAG SUKI DESIGN ,10,2011-06-23 11:38:00,2011-06-23,11:38:00,1.65,13268.0,United Kingdom
557855,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-06-23 11:46:00,2011-06-23,11:46:00,1.25,16806.0,United Kingdom
557855,21754,HOME BUILDING BLOCK WORD,2,2011-06-23 11:46:00,2011-06-23,11:46:00,5.95,16806.0,United Kingdom
557855,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-06-23 11:46:00,2011-06-23,11:46:00,0.95,16806.0,United Kingdom
557856,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-06-23 11:47:00,2011-06-23,11:47:00,4.95,16647.0,United Kingdom
557858,84991,60 TEATIME FAIRY CAKE CASES,1,2011-06-23 11:51:00,2011-06-23,11:51:00,0.55,14159.0,United Kingdom
557858,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-06-23 11:51:00,2011-06-23,11:51:00,0.55,14159.0,United Kingdom
557858,21213,PACK OF 72 SKULL CAKE CASES,1,2011-06-23 11:51:00,2011-06-23,11:51:00,0.55,14159.0,United Kingdom
557858,22197,POPCORN HOLDER,3,2011-06-23 11:51:00,2011-06-23,11:51:00,0.85,14159.0,United Kingdom
557858,23204,CHARLOTTE BAG APPLES DESIGN,2,2011-06-23 11:51:00,2011-06-23,11:51:00,0.85,14159.0,United Kingdom
557858,20719,WOODLAND CHARLOTTE BAG,2,2011-06-23 11:51:00,2011-06-23,11:51:00,0.85,14159.0,United Kingdom
557858,23321,SMALL WHITE HEART OF WICKER,10,2011-06-23 11:51:00,2011-06-23,11:51:00,1.65,14159.0,United Kingdom
557858,22417,PACK OF 60 SPACEBOY CAKE CASES,1,2011-06-23 11:51:00,2011-06-23,11:51:00,0.55,14159.0,United Kingdom
557858,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-06-23 11:51:00,2011-06-23,11:51:00,0.55,14159.0,United Kingdom
557858,23240,SET OF 4 KNICK KNACK TINS DOILEY ,1,2011-06-23 11:51:00,2011-06-23,11:51:00,4.15,14159.0,United Kingdom
557858,23245,SET OF 3 REGENCY CAKE TINS,1,2011-06-23 11:51:00,2011-06-23,11:51:00,4.95,14159.0,United Kingdom
557858,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,2011-06-23 11:51:00,2011-06-23,11:51:00,2.95,14159.0,United Kingdom
557858,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,2011-06-23 11:51:00,2011-06-23,11:51:00,2.95,14159.0,United Kingdom
557858,22993,SET OF 4 PANTRY JELLY MOULDS,4,2011-06-23 11:51:00,2011-06-23,11:51:00,1.25,14159.0,United Kingdom
557858,23208,LUNCH BAG VINTAGE LEAF DESIGN,4,2011-06-23 11:51:00,2011-06-23,11:51:00,1.65,14159.0,United Kingdom
557858,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-06-23 11:51:00,2011-06-23,11:51:00,1.65,14159.0,United Kingdom
557858,22356,CHARLOTTE BAG PINK POLKADOT,2,2011-06-23 11:51:00,2011-06-23,11:51:00,0.85,14159.0,United Kingdom
557858,20728,LUNCH BAG CARS BLUE,4,2011-06-23 11:51:00,2011-06-23,11:51:00,1.65,14159.0,United Kingdom
557858,22382,LUNCH BAG SPACEBOY DESIGN ,4,2011-06-23 11:51:00,2011-06-23,11:51:00,1.65,14159.0,United Kingdom
557858,20726,LUNCH BAG WOODLAND,4,2011-06-23 11:51:00,2011-06-23,11:51:00,1.65,14159.0,United Kingdom
557858,23209,LUNCH BAG DOILEY PATTERN ,4,2011-06-23 11:51:00,2011-06-23,11:51:00,1.65,14159.0,United Kingdom
557858,22384,LUNCH BAG PINK POLKADOT,4,2011-06-23 11:51:00,2011-06-23,11:51:00,1.65,14159.0,United Kingdom
557858,20725,LUNCH BAG RED RETROSPOT,4,2011-06-23 11:51:00,2011-06-23,11:51:00,1.65,14159.0,United Kingdom
557858,22383,LUNCH BAG SUKI DESIGN ,4,2011-06-23 11:51:00,2011-06-23,11:51:00,1.65,14159.0,United Kingdom
557858,20727,LUNCH BAG  BLACK SKULL.,4,2011-06-23 11:51:00,2011-06-23,11:51:00,1.65,14159.0,United Kingdom
557858,22355,CHARLOTTE BAG SUKI DESIGN,2,2011-06-23 11:51:00,2011-06-23,11:51:00,0.85,14159.0,United Kingdom
557858,23207,LUNCH BAG ALPHABET DESIGN,4,2011-06-23 11:51:00,2011-06-23,11:51:00,1.65,14159.0,United Kingdom
557858,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-06-23 11:51:00,2011-06-23,11:51:00,4.95,14159.0,United Kingdom
557858,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-06-23 11:51:00,2011-06-23,11:51:00,2.95,14159.0,United Kingdom
557858,23206,LUNCH BAG APPLE DESIGN,4,2011-06-23 11:51:00,2011-06-23,11:51:00,1.65,14159.0,United Kingdom
557858,22662,LUNCH BAG DOLLY GIRL DESIGN,4,2011-06-23 11:51:00,2011-06-23,11:51:00,1.65,14159.0,United Kingdom
557858,20724,RED RETROSPOT CHARLOTTE BAG,2,2011-06-23 11:51:00,2011-06-23,11:51:00,0.85,14159.0,United Kingdom
557858,85099B,JUMBO BAG RED RETROSPOT,2,2011-06-23 11:51:00,2011-06-23,11:51:00,2.08,14159.0,United Kingdom
557859,22423,REGENCY CAKESTAND 3 TIER,1,2011-06-23 11:55:00,2011-06-23,11:55:00,12.75,17709.0,United Kingdom
557859,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-06-23 11:55:00,2011-06-23,11:55:00,2.95,17709.0,United Kingdom
557860,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-06-23 11:58:00,2011-06-23,11:58:00,1.65,17630.0,United Kingdom
557860,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,2011-06-23 11:58:00,2011-06-23,11:58:00,1.65,17630.0,United Kingdom
557860,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-06-23 11:58:00,2011-06-23,11:58:00,1.25,17630.0,United Kingdom
557861,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,12,2011-06-23 12:13:00,2011-06-23,12:13:00,2.95,13437.0,United Kingdom
557861,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-06-23 12:13:00,2011-06-23,12:13:00,2.95,13437.0,United Kingdom
557861,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-06-23 12:13:00,2011-06-23,12:13:00,1.69,13437.0,United Kingdom
557861,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-06-23 12:13:00,2011-06-23,12:13:00,2.95,13437.0,United Kingdom
557864,23298,SPOTTY BUNTING,3,2011-06-23 12:19:00,2011-06-23,12:19:00,4.95,15253.0,United Kingdom
557864,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-06-23 12:19:00,2011-06-23,12:19:00,0.55,15253.0,United Kingdom
557864,21213,PACK OF 72 SKULL CAKE CASES,24,2011-06-23 12:19:00,2011-06-23,12:19:00,0.55,15253.0,United Kingdom
557864,22077,6 RIBBONS RUSTIC CHARM,12,2011-06-23 12:19:00,2011-06-23,12:19:00,1.65,15253.0,United Kingdom
557864,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-06-23 12:19:00,2011-06-23,12:19:00,0.55,15253.0,United Kingdom
557869,20728,LUNCH BAG CARS BLUE,2,2011-06-23 12:21:00,2011-06-23,12:21:00,1.65,17961.0,United Kingdom
557869,23207,LUNCH BAG ALPHABET DESIGN,1,2011-06-23 12:21:00,2011-06-23,12:21:00,1.65,17961.0,United Kingdom
557869,22629,SPACEBOY LUNCH BOX ,1,2011-06-23 12:21:00,2011-06-23,12:21:00,1.95,17961.0,United Kingdom
557870,22384,LUNCH BAG PINK POLKADOT,10,2011-06-23 12:36:00,2011-06-23,12:36:00,1.65,14404.0,United Kingdom
557870,20727,LUNCH BAG  BLACK SKULL.,10,2011-06-23 12:36:00,2011-06-23,12:36:00,1.65,14404.0,United Kingdom
557870,20726,LUNCH BAG WOODLAND,10,2011-06-23 12:36:00,2011-06-23,12:36:00,1.65,14404.0,United Kingdom
557870,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,2011-06-23 12:36:00,2011-06-23,12:36:00,0.85,14404.0,United Kingdom
557870,23206,LUNCH BAG APPLE DESIGN,10,2011-06-23 12:36:00,2011-06-23,12:36:00,1.65,14404.0,United Kingdom
557870,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-06-23 12:36:00,2011-06-23,12:36:00,1.65,14404.0,United Kingdom
557870,23207,LUNCH BAG ALPHABET DESIGN,10,2011-06-23 12:36:00,2011-06-23,12:36:00,1.65,14404.0,United Kingdom
557870,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-06-23 12:36:00,2011-06-23,12:36:00,2.95,14404.0,United Kingdom
557870,22960,JAM MAKING SET WITH JARS,6,2011-06-23 12:36:00,2011-06-23,12:36:00,4.25,14404.0,United Kingdom
557871,22150,3 STRIPEY MICE FELTCRAFT,6,2011-06-23 12:41:00,2011-06-23,12:41:00,1.95,13458.0,United Kingdom
557871,22766,PHOTO FRAME CORNICE,8,2011-06-23 12:41:00,2011-06-23,12:41:00,2.95,13458.0,United Kingdom
557871,47566,PARTY BUNTING,8,2011-06-23 12:41:00,2011-06-23,12:41:00,4.95,13458.0,United Kingdom
557871,22083,PAPER CHAIN KIT RETROSPOT,12,2011-06-23 12:41:00,2011-06-23,12:41:00,2.95,13458.0,United Kingdom
557871,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,2011-06-23 12:41:00,2011-06-23,12:41:00,4.95,13458.0,United Kingdom
557871,23209,LUNCH BAG DOILEY PATTERN ,20,2011-06-23 12:41:00,2011-06-23,12:41:00,1.65,13458.0,United Kingdom
557871,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-06-23 12:41:00,2011-06-23,12:41:00,1.65,13458.0,United Kingdom
557871,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-06-23 12:41:00,2011-06-23,12:41:00,1.45,13458.0,United Kingdom
557872,22077,6 RIBBONS RUSTIC CHARM,12,2011-06-23 12:42:00,2011-06-23,12:42:00,1.65,14911.0,EIRE
557872,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-06-23 12:42:00,2011-06-23,12:42:00,1.45,14911.0,EIRE
557872,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-06-23 12:42:00,2011-06-23,12:42:00,2.95,14911.0,EIRE
557872,22189,CREAM HEART CARD HOLDER,4,2011-06-23 12:42:00,2011-06-23,12:42:00,3.95,14911.0,EIRE
557872,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-06-23 12:42:00,2011-06-23,12:42:00,0.55,14911.0,EIRE
557872,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-06-23 12:42:00,2011-06-23,12:42:00,0.55,14911.0,EIRE
557872,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-06-23 12:42:00,2011-06-23,12:42:00,0.55,14911.0,EIRE
557872,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-06-23 12:42:00,2011-06-23,12:42:00,4.95,14911.0,EIRE
557872,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-06-23 12:42:00,2011-06-23,12:42:00,1.25,14911.0,EIRE
557872,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-06-23 12:42:00,2011-06-23,12:42:00,2.95,14911.0,EIRE
557875,79321,CHILLI LIGHTS,4,2011-06-23 13:09:00,2011-06-23,13:09:00,5.75,13300.0,United Kingdom
557875,22551,PLASTERS IN TIN SPACEBOY,12,2011-06-23 13:09:00,2011-06-23,13:09:00,1.65,13300.0,United Kingdom
557875,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-06-23 13:09:00,2011-06-23,13:09:00,1.65,13300.0,United Kingdom
557875,22090,PAPER BUNTING RETROSPOT,6,2011-06-23 13:09:00,2011-06-23,13:09:00,2.95,13300.0,United Kingdom
557875,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-06-23 13:09:00,2011-06-23,13:09:00,4.95,13300.0,United Kingdom
557875,22630,DOLLY GIRL LUNCH BOX,12,2011-06-23 13:09:00,2011-06-23,13:09:00,1.95,13300.0,United Kingdom
557875,22629,SPACEBOY LUNCH BOX ,12,2011-06-23 13:09:00,2011-06-23,13:09:00,1.95,13300.0,United Kingdom
557875,22197,POPCORN HOLDER,24,2011-06-23 13:09:00,2011-06-23,13:09:00,0.85,13300.0,United Kingdom
557875,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-06-23 13:09:00,2011-06-23,13:09:00,2.95,13300.0,United Kingdom
557875,23202,JUMBO BAG VINTAGE LEAF,10,2011-06-23 13:09:00,2011-06-23,13:09:00,2.08,13300.0,United Kingdom
557875,23209,LUNCH BAG DOILEY PATTERN ,10,2011-06-23 13:09:00,2011-06-23,13:09:00,1.65,13300.0,United Kingdom
557875,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-06-23 13:09:00,2011-06-23,13:09:00,1.65,13300.0,United Kingdom
557875,23203,JUMBO BAG DOILEY PATTERNS,10,2011-06-23 13:09:00,2011-06-23,13:09:00,2.08,13300.0,United Kingdom
557877,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-06-23 13:13:00,2011-06-23,13:13:00,4.95,15379.0,United Kingdom
557877,21930,JUMBO STORAGE BAG SKULLS,10,2011-06-23 13:13:00,2011-06-23,13:13:00,2.08,15379.0,United Kingdom
557877,22427,ENAMEL FLOWER JUG CREAM,3,2011-06-23 13:13:00,2011-06-23,13:13:00,5.95,15379.0,United Kingdom
557877,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-06-23 13:13:00,2011-06-23,13:13:00,1.65,15379.0,United Kingdom
557878,23263,SET OF 3 WOODEN HEART DECORATIONS,8,2011-06-23 13:13:00,2011-06-23,13:13:00,1.25,16940.0,United Kingdom
557878,22197,POPCORN HOLDER,18,2011-06-23 13:13:00,2011-06-23,13:13:00,0.85,16940.0,United Kingdom
557878,23245,SET OF 3 REGENCY CAKE TINS,2,2011-06-23 13:13:00,2011-06-23,13:13:00,4.95,16940.0,United Kingdom
557878,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,2011-06-23 13:13:00,2011-06-23,13:13:00,4.95,16940.0,United Kingdom
557878,23298,SPOTTY BUNTING,10,2011-06-23 13:13:00,2011-06-23,13:13:00,4.95,16940.0,United Kingdom
557878,22367,CHILDRENS APRON SPACEBOY DESIGN,2,2011-06-23 13:13:00,2011-06-23,13:13:00,1.95,16940.0,United Kingdom
557878,22667,RECIPE BOX RETROSPOT ,3,2011-06-23 13:13:00,2011-06-23,13:13:00,2.95,16940.0,United Kingdom
557878,22666,RECIPE BOX PANTRY YELLOW DESIGN,3,2011-06-23 13:13:00,2011-06-23,13:13:00,2.95,16940.0,United Kingdom
557878,84836,ZINC METAL HEART DECORATION,12,2011-06-23 13:13:00,2011-06-23,13:13:00,1.25,16940.0,United Kingdom
557878,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-06-23 13:13:00,2011-06-23,13:13:00,2.55,16940.0,United Kingdom
557878,22077,6 RIBBONS RUSTIC CHARM,6,2011-06-23 13:13:00,2011-06-23,13:13:00,1.65,16940.0,United Kingdom
557878,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-06-23 13:13:00,2011-06-23,13:13:00,2.95,16940.0,United Kingdom
557878,22189,CREAM HEART CARD HOLDER,4,2011-06-23 13:13:00,2011-06-23,13:13:00,3.95,16940.0,United Kingdom
557878,23199,JUMBO BAG APPLES,4,2011-06-23 13:13:00,2011-06-23,13:13:00,2.08,16940.0,United Kingdom
557878,22385,JUMBO BAG SPACEBOY DESIGN,3,2011-06-23 13:13:00,2011-06-23,13:13:00,2.08,16940.0,United Kingdom
557878,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-06-23 13:13:00,2011-06-23,13:13:00,2.08,16940.0,United Kingdom
557878,23204,CHARLOTTE BAG APPLES DESIGN,8,2011-06-23 13:13:00,2011-06-23,13:13:00,0.85,16940.0,United Kingdom
557878,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-06-23 13:13:00,2011-06-23,13:13:00,0.85,16940.0,United Kingdom
557878,20723,STRAWBERRY CHARLOTTE BAG,10,2011-06-23 13:13:00,2011-06-23,13:13:00,0.85,16940.0,United Kingdom
557878,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-06-23 13:13:00,2011-06-23,13:13:00,0.85,16940.0,United Kingdom
557878,20728,LUNCH BAG CARS BLUE,6,2011-06-23 13:13:00,2011-06-23,13:13:00,1.65,16940.0,United Kingdom
557878,23207,LUNCH BAG ALPHABET DESIGN,6,2011-06-23 13:13:00,2011-06-23,13:13:00,1.65,16940.0,United Kingdom
557878,23206,LUNCH BAG APPLE DESIGN,8,2011-06-23 13:13:00,2011-06-23,13:13:00,1.65,16940.0,United Kingdom
557878,22662,LUNCH BAG DOLLY GIRL DESIGN,2,2011-06-23 13:13:00,2011-06-23,13:13:00,1.65,16940.0,United Kingdom
557878,20727,LUNCH BAG  BLACK SKULL.,4,2011-06-23 13:13:00,2011-06-23,13:13:00,1.65,16940.0,United Kingdom
557878,23208,LUNCH BAG VINTAGE LEAF DESIGN,6,2011-06-23 13:13:00,2011-06-23,13:13:00,1.65,16940.0,United Kingdom
557878,22383,LUNCH BAG SUKI DESIGN ,6,2011-06-23 13:13:00,2011-06-23,13:13:00,1.65,16940.0,United Kingdom
557878,22382,LUNCH BAG SPACEBOY DESIGN ,6,2011-06-23 13:13:00,2011-06-23,13:13:00,1.65,16940.0,United Kingdom
557878,20726,LUNCH BAG WOODLAND,6,2011-06-23 13:13:00,2011-06-23,13:13:00,1.65,16940.0,United Kingdom
557878,20725,LUNCH BAG RED RETROSPOT,6,2011-06-23 13:13:00,2011-06-23,13:13:00,1.65,16940.0,United Kingdom
557878,22384,LUNCH BAG PINK POLKADOT,6,2011-06-23 13:13:00,2011-06-23,13:13:00,1.65,16940.0,United Kingdom
557878,23202,JUMBO BAG VINTAGE LEAF,4,2011-06-23 13:13:00,2011-06-23,13:13:00,2.08,16940.0,United Kingdom
557878,23201,JUMBO BAG ALPHABET,4,2011-06-23 13:13:00,2011-06-23,13:13:00,2.08,16940.0,United Kingdom
557878,85099C,JUMBO  BAG BAROQUE BLACK WHITE,4,2011-06-23 13:13:00,2011-06-23,13:13:00,2.08,16940.0,United Kingdom
557878,85099B,JUMBO BAG RED RETROSPOT,3,2011-06-23 13:13:00,2011-06-23,13:13:00,2.08,16940.0,United Kingdom
557878,23300,GARDENERS KNEELING PAD CUP OF TEA ,4,2011-06-23 13:13:00,2011-06-23,13:13:00,1.65,16940.0,United Kingdom
557878,47566,PARTY BUNTING,4,2011-06-23 13:13:00,2011-06-23,13:13:00,4.95,16940.0,United Kingdom
557878,79321,CHILLI LIGHTS,3,2011-06-23 13:13:00,2011-06-23,13:13:00,5.75,16940.0,United Kingdom
557880,22961,JAM MAKING SET PRINTED,1,2011-06-23 13:16:00,2011-06-23,13:16:00,1.45,14911.0,EIRE
557881,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-06-23 13:22:00,2011-06-23,13:22:00,2.55,14401.0,United Kingdom
557881,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-06-23 13:22:00,2011-06-23,13:22:00,2.95,14401.0,United Kingdom
557884,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2011-06-23 13:35:00,2011-06-23,13:35:00,1.25,17759.0,United Kingdom
557884,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-06-23 13:35:00,2011-06-23,13:35:00,1.25,17759.0,United Kingdom
557884,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2,2011-06-23 13:35:00,2011-06-23,13:35:00,0.85,17759.0,United Kingdom
557885,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-06-23 13:37:00,2011-06-23,13:37:00,0.55,12465.0,Belgium
557885,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-06-23 13:37:00,2011-06-23,13:37:00,0.55,12465.0,Belgium
557885,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-06-23 13:37:00,2011-06-23,13:37:00,1.25,12465.0,Belgium
557885,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-06-23 13:37:00,2011-06-23,13:37:00,1.25,12465.0,Belgium
557885,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-06-23 13:37:00,2011-06-23,13:37:00,2.1,12465.0,Belgium
557885,22667,RECIPE BOX RETROSPOT ,6,2011-06-23 13:37:00,2011-06-23,13:37:00,2.95,12465.0,Belgium
557885,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-06-23 13:37:00,2011-06-23,13:37:00,0.85,12465.0,Belgium
557885,22555,PLASTERS IN TIN STRONGMAN,12,2011-06-23 13:37:00,2011-06-23,13:37:00,1.65,12465.0,Belgium
557885,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-06-23 13:37:00,2011-06-23,13:37:00,1.65,12465.0,Belgium
557885,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-06-23 13:37:00,2011-06-23,13:37:00,1.65,12465.0,Belgium
557885,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-06-23 13:37:00,2011-06-23,13:37:00,1.25,12465.0,Belgium
557886,21889,WOODEN BOX OF DOMINOES,2,2011-06-23 13:39:00,2011-06-23,13:39:00,1.25,17799.0,United Kingdom
557886,22960,JAM MAKING SET WITH JARS,2,2011-06-23 13:39:00,2011-06-23,13:39:00,4.25,17799.0,United Kingdom
557886,22384,LUNCH BAG PINK POLKADOT,1,2011-06-23 13:39:00,2011-06-23,13:39:00,1.65,17799.0,United Kingdom
557886,22383,LUNCH BAG SUKI DESIGN ,3,2011-06-23 13:39:00,2011-06-23,13:39:00,1.65,17799.0,United Kingdom
557886,23207,LUNCH BAG ALPHABET DESIGN,4,2011-06-23 13:39:00,2011-06-23,13:39:00,1.65,17799.0,United Kingdom
557886,23208,LUNCH BAG VINTAGE LEAF DESIGN,8,2011-06-23 13:39:00,2011-06-23,13:39:00,1.65,17799.0,United Kingdom
557886,85099F,JUMBO BAG STRAWBERRY,4,2011-06-23 13:39:00,2011-06-23,13:39:00,2.08,17799.0,United Kingdom
557886,20713,JUMBO BAG OWLS,1,2011-06-23 13:39:00,2011-06-23,13:39:00,2.08,17799.0,United Kingdom
557886,22423,REGENCY CAKESTAND 3 TIER,1,2011-06-23 13:39:00,2011-06-23,13:39:00,12.75,17799.0,United Kingdom
557886,22138,BAKING SET 9 PIECE RETROSPOT ,2,2011-06-23 13:39:00,2011-06-23,13:39:00,4.95,17799.0,United Kingdom
557886,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-23 13:39:00,2011-06-23,13:39:00,2.95,17799.0,United Kingdom
557886,20725,LUNCH BAG RED RETROSPOT,4,2011-06-23 13:39:00,2011-06-23,13:39:00,1.65,17799.0,United Kingdom
557886,20727,LUNCH BAG  BLACK SKULL.,4,2011-06-23 13:39:00,2011-06-23,13:39:00,1.65,17799.0,United Kingdom
557886,20726,LUNCH BAG WOODLAND,6,2011-06-23 13:39:00,2011-06-23,13:39:00,1.65,17799.0,United Kingdom
557886,20728,LUNCH BAG CARS BLUE,2,2011-06-23 13:39:00,2011-06-23,13:39:00,1.65,17799.0,United Kingdom
557886,22384,LUNCH BAG PINK POLKADOT,3,2011-06-23 13:39:00,2011-06-23,13:39:00,1.65,17799.0,United Kingdom
557886,23202,JUMBO BAG VINTAGE LEAF,6,2011-06-23 13:39:00,2011-06-23,13:39:00,2.08,17799.0,United Kingdom
557886,85099C,JUMBO  BAG BAROQUE BLACK WHITE,4,2011-06-23 13:39:00,2011-06-23,13:39:00,2.08,17799.0,United Kingdom
557886,23201,JUMBO BAG ALPHABET,6,2011-06-23 13:39:00,2011-06-23,13:39:00,2.08,17799.0,United Kingdom
557886,20713,JUMBO BAG OWLS,3,2011-06-23 13:39:00,2011-06-23,13:39:00,2.08,17799.0,United Kingdom
557886,20712,JUMBO BAG WOODLAND ANIMALS,3,2011-06-23 13:39:00,2011-06-23,13:39:00,2.08,17799.0,United Kingdom
557886,23298,SPOTTY BUNTING,6,2011-06-23 13:39:00,2011-06-23,13:39:00,4.95,17799.0,United Kingdom
557886,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,4,2011-06-23 13:39:00,2011-06-23,13:39:00,0.55,17799.0,United Kingdom
557886,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,2,2011-06-23 13:39:00,2011-06-23,13:39:00,1.25,17799.0,United Kingdom
557886,84378,SET OF 3 HEART COOKIE CUTTERS,2,2011-06-23 13:39:00,2011-06-23,13:39:00,1.25,17799.0,United Kingdom
557886,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,3,2011-06-23 13:39:00,2011-06-23,13:39:00,2.95,17799.0,United Kingdom
557886,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2,2011-06-23 13:39:00,2011-06-23,13:39:00,4.95,17799.0,United Kingdom
557886,21975,PACK OF 60 DINOSAUR CAKE CASES,4,2011-06-23 13:39:00,2011-06-23,13:39:00,0.55,17799.0,United Kingdom
557886,84992,72 SWEETHEART FAIRY CAKE CASES,4,2011-06-23 13:39:00,2011-06-23,13:39:00,0.55,17799.0,United Kingdom
557886,23084,RABBIT NIGHT LIGHT,8,2011-06-23 13:39:00,2011-06-23,13:39:00,2.08,17799.0,United Kingdom
557888,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,2011-06-23 13:51:00,2011-06-23,13:51:00,1.65,14656.0,United Kingdom
